Blank,Member Number,Account Number,FIRST NAME,MIDDLE NAME,LAST NAME,ROUTE NO.,ROUTE NAME,PHOTO,Phone Number,NATIONAL ID,NSSF,NHIF,Address,Homestead,Town,Postal Code,District,Province,Latitude,Longitude,Status,FarmName
,00511,0894-0000-0511,JAMES,,MBURU,R032,MAKUTANO,,254731626500,101181977,202487410,303669387,P. O. Box 8,Makutano,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Mburu Makutano Farm
,00517,0894-0000-0517,NGUGI,,GATONYE,R001,LIMURU,,254731638845,101305433,202734322,304039755,P. O. Box 8,Limuru,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Gatonye Limuru Farm
,00530,0894-0000-0530,PAUL,,MUKOMA,R023,KINYOGORI,,254731651190,101428889,202981234,304410123,P. O. Box 8,Kinyogori,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Mukoma Kinyogori Farm
,00533,0894-0000-0533,KEZIA,,WANJIKU,R002,NGECHA,,254731663535,101552345,203228146,304780491,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wanjiku Ngecha Farm
,00540,0894-0000-0540,MUGURE,,KANG'ETHE,R014,KWAMBIRA,,254731675880,101675801,203475058,305150859,P. O. Box 8,Kwambira,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kang'Ethe Kwambira Farm
,00543,0894-0000-0543,TABITHA,,NJERI,R006,KABUKU,,254731688225,101799257,203721970,305521227,P. O. Box 8,Kabuku,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Njeri Kabuku Farm
,00548,0894-0000-0548,JOYCE,,NJOKI,R002,NGECHA,,254731700570,101922713,203968882,305891595,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Njoki Ngecha Farm
,00551,0894-0000-0551,GRACE,,MUKAMI,R003,RIRONI,,254731712915,102046169,204215794,306261963,P. O. Box 8,Rironi,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Mukami Rironi Farm
,00558,0894-0000-0558,MARY,,KANYI,R023,KINYOGORI,,254731725260,102169625,204462706,306632331,P. O. Box 8,Kinyogori,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kanyi Kinyogori Farm
,00561,0894-0000-0561,DEBORAH,,WAIRIMU,R014,KWAMBIRA,,254731737605,102293081,204709618,307002699,P. O. Box 8,Kwambira,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wairimu Kwambira Farm
,00564,0894-0000-0564,NGIGI,,MUNGAI,R014,KWAMBIRA,,254731749950,102416537,204956530,307373067,P. O. Box 8,Kwambira,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Mungai Kwambira Farm
,00571,0894-0000-0571,WAKAHIA,,KAGUNDA,R027,REDHILL,,254735218895,137107673,274338802,411446475,P. O. Box 8,Redhill,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kagunda Redhill Farm
,00572,0894-0000-0572,PAUL,,KAHUGU,R001,LIMURU,,254731762295,102539993,205203442,307743435,P. O. Box 8,Limuru,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kahugu Limuru Farm
,00574,0894-0000-0574,STEPHEN,,NGANGA,R020,NGARARIGA,,254731774640,102663449,205450354,308113803,P. O. Box 8,Ngarariga,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Nganga Ngarariga Farm
,00578,0894-0000-0578,NJUGUNA,,GATHURU,R003,RIRONI,,254731786985,102786905,205697266,308484171,P. O. Box 8,Rironi,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Gathuru Rironi Farm
,00579,0894-0000-0579,JAMES,,NDUNGU,R002,NGECHA,,254730737660,92293145,184709746,277002891,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Ndungu Ngecha Farm
,00580,0894-0000-0580,JAMES,,PETER,R005,MURENGETI,,254731799330,102910361,205944178,308854539,P. O. Box 8,Murengeti,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Peter Murengeti Farm
,00590,0894-0000-0590,PENINAH,,WANGUI,R002,NGECHA,,254731811675,103033817,206191090,309224907,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wangui Ngecha Farm
,00591,0894-0000-0591,WAMBUI,,KABURU,R017,GATIMU,,254731824020,103157273,206438002,309595275,P. O. Box 8,Gatimu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kaburu Gatimu Farm
,00594,0894-0000-0594,JOSEPHINE,,WANJIKU,R002,NGECHA,,254731836365,103280729,206684914,309965643,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wanjiku Ngecha Farm
,00596,0894-0000-0596,HANNAH,,WANJIKU,R005,MURENGETI,,254731848710,103404185,206931826,310336011,P. O. Box 8,Murengeti,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wanjiku Murengeti Farm
,00597,0894-0000-0597,GACHUMI,,NGURE,R002,NGECHA,,254731861055,103527641,207178738,310706379,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Ngure Ngecha Farm
,00612,0894-0000-0612,KANGAU,,KARANJA,R019,KIHURURU,,254735539865,140317529,280758514,421076043,P. O. Box 8,Kihururu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Karanja Kihururu Farm
,00613,0894-0000-0613,ALICE,,WANJIKU,R018,KAMANDURA,,254735552210,140440985,281005426,421446411,P. O. Box 8,Kamandura,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wanjiku Kamandura Farm
,00618,0894-0000-0618,PAUL,,KAMAU,R019,KIHURURU,,254735564555,140564441,281252338,421816779,P. O. Box 8,Kihururu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kamau Kihururu Farm
,00624,0894-0000-0624,WAMBUI,,KAMWERU,R002,NGECHA,,254735576900,140687897,281499250,422187147,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kamweru Ngecha Farm
,00626,0894-0000-0626,KAMAU,,NJOKA,R005,MURENGETI,,254735589245,140811353,281746162,422557515,P. O. Box 8,Murengeti,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Njoka Murengeti Farm
,00642,0894-0000-0642,MARY,,WAIRIMU,R018,KAMANDURA,,254735601590,140934809,281993074,422927883,P. O. Box 8,Kamandura,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wairimu Kamandura Farm
,00651,0894-0000-0651,MUNGAI,,WAROGA,R018,KAMANDURA,,254735613935,141058265,282239986,423298251,P. O. Box 8,Kamandura,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Waroga Kamandura Farm
,00652,0894-0000-0652,ALICE,,WAMBUI,R014,KWAMBIRA,,254735626280,141181721,282486898,423668619,P. O. Box 8,Kwambira,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wambui Kwambira Farm
,00654,0894-0000-0654,EUNICE,,WANJIRU,R003,RIRONI,,254735650970,141428633,282980722,424409355,P. O. Box 8,Rironi,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wanjiru Rironi Farm
,00657,0894-0000-0657,NGANGA,,KIRACHU,R004,TIEKUNU,,254735663315,141552089,283227634,424779723,P. O. Box 8,Tiekunu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kirachu Tiekunu Farm
,00659,0894-0000-0659,PENINAH,,NYAMBURA,R002,NGECHA,,254735675660,141675545,283474546,425150091,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Nyambura Ngecha Farm
,00662,0894-0000-0662,SAMUEL,,NGUGI,R020,NGARARIGA,,254735688005,141799001,283721458,425520459,P. O. Box 8,Ngarariga,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Ngugi Ngarariga Farm
,00663,0894-0000-0663,ISHMAEL,,WANGUNYU,R001,LIMURU,,254735700350,141922457,283968370,425890827,P. O. Box 8,Limuru,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wangunyu Limuru Farm
,00664,0894-0000-0664,SAMUEL,,KUNGU,R009,NDERU,,254735342345,138342233,276807922,415150155,P. O. Box 8,Nderu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kungu Nderu Farm
,00666,0894-0000-0666,JOSEPH,,KARIUKI,R003,RIRONI,,254735712695,142045913,284215282,426261195,P. O. Box 8,Rironi,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kariuki Rironi Farm
,00667,0894-0000-0667,ALICE,,WAIRIMU,R002,NGECHA,,254735725040,142169369,284462194,426631563,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wairimu Ngecha Farm
,00670,0894-0000-0670,KAHURA,,WAGAITHONGO,R016,KIROE,,254735737385,142292825,284709106,427001931,P. O. Box 8,Kiroe,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wagaithongo Kiroe Farm
,00672,0894-0000-0672,RACHEAL,,NYAMBURA,R019,KIHURURU,,254735749730,142416281,284956018,427372299,P. O. Box 8,Kihururu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Nyambura Kihururu Farm
,00674,0894-0000-0674,ESTHER,,WARINGA,R006,KABUKU,,254735762075,142539737,285202930,427742667,P. O. Box 8,Kabuku,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Waringa Kabuku Farm
,00675,0894-0000-0675,RACHEAL,,WAIRIMU,R002,NGECHA,,254735774420,142663193,285449842,428113035,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wairimu Ngecha Farm
,00680,0894-0000-0680,PETER,,NJENGA,R028,GITANGU,,254735786765,142786649,285696754,428483403,P. O. Box 8,Gitangu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Njenga Gitangu Farm
,00681,0894-0000-0681,PAUL,,KAMAU,R019,KIHURURU,,254735799110,142910105,285943666,428853771,P. O. Box 8,Kihururu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kamau Kihururu Farm
,00682,0894-0000-0682,NGINYO,,KIMANI,R002,NGECHA,,254735638625,141305177,282733810,424038987,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kimani Ngecha Farm
,00683,0894-0000-0683,PENINAH,,WAMBUI,R002,NGECHA,,254735811455,143033561,286190578,429224139,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wambui Ngecha Farm
,00684,0894-0000-0684,FLORENCE,,NYAMBURA,R014,KWAMBIRA,,254735823800,143157017,286437490,429594507,P. O. Box 8,Kwambira,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Nyambura Kwambira Farm
,00686,0894-0000-0686,WANGUI,,KANUGU,R006,KABUKU,,254735836145,143280473,286684402,429964875,P. O. Box 8,Kabuku,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kanugu Kabuku Farm
,00688,0894-0000-0688,AGNES,,NJUHI,R002,NGECHA,,254735848490,143403929,286931314,430335243,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Njuhi Ngecha Farm
,00694,0894-0000-0694,WANJIRU,,MWAURA,R007,KERWA,,254735860835,143527385,287178226,430705611,P. O. Box 8,Kerwa,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Mwaura Kerwa Farm
,00696,0894-0000-0696,AMOS,,NJUGUNA,R014,KWAMBIRA,,254735873180,143650841,287425138,431075979,P. O. Box 8,Kwambira,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Njuguna Kwambira Farm
,00697,0894-0000-0697,WILLIAMSON,,GICHUHI,R003,RIRONI,,254735885525,143774297,287672050,431446347,P. O. Box 8,Rironi,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Gichuhi Rironi Farm
,00705,0894-0000-0705,KAMAU,,RUGU,R019,KIHURURU,,254735897870,143897753,287918962,431816715,P. O. Box 8,Kihururu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Rugu Kihururu Farm
,00708,0894-0000-0708,WANJIKU,,MAARA,R016,KIROE,,254735910215,144021209,288165874,432187083,P. O. Box 8,Kiroe,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Maara Kiroe Farm
,00713,0894-0000-0713,NJOROGE,,GACHANGA,R002,NGECHA,,254735922560,144144665,288412786,432557451,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Gachanga Ngecha Farm
,00720,0894-0000-0720,CHIEKO,,KARIUKI,R003,RIRONI,,254735934905,144268121,288659698,432927819,P. O. Box 8,Rironi,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kariuki Rironi Farm
,00723,0894-0000-0723,EVANSON,,GATHII,R002,NGECHA,,254735947250,144391577,288906610,433298187,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Gathii Ngecha Farm
,00724,0894-0000-0724,CHEGE,,GAITHONGO,R003,RIRONI,,254735959595,144515033,289153522,433668555,P. O. Box 8,Rironi,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Gaithongo Rironi Farm
,00725,0894-0000-0725,WANJIRU,,WAMWARA,R019,KIHURURU,,254735971940,144638489,289400434,434038923,P. O. Box 8,Kihururu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wamwara Kihururu Farm
,00734,0894-0000-0734,PETER,,WAINAINA,R005,MURENGETI,,254735984285,144761945,289647346,434409291,P. O. Box 8,Murengeti,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wainaina Murengeti Farm
,00743,0894-0000-0743,ANNE,,NYAMBURA,R003,RIRONI,,254735996630,144885401,289894258,434779659,P. O. Box 8,Rironi,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Nyambura Rironi Farm
,00745,0894-0000-0745,JOSPHINE,,WAMBUI,R017,GATIMU,,254736008975,145008857,290141170,435150027,P. O. Box 8,Gatimu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wambui Gatimu Farm
,00750,0894-0000-0750,KUNGU,,NGURIMU,R009,NDERU,,254736021320,145132313,290388082,435520395,P. O. Box 8,Nderu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Ngurimu Nderu Farm
,00753,0894-0000-0753,JOHN,,NJOROGE,R018,KAMANDURA,,254736033665,145255769,290634994,435890763,P. O. Box 8,Kamandura,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Njoroge Kamandura Farm
,00754,0894-0000-0754,WANGUI,,MWAURA,R017,GATIMU,,254736046010,145379225,290881906,436261131,P. O. Box 8,Gatimu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Mwaura Gatimu Farm
,00756,0894-0000-0756,MUCHENDU,,GITHUKI,R018,KAMANDURA,,254736058355,145502681,291128818,436631499,P. O. Box 8,Kamandura,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Githuki Kamandura Farm
,00757,0894-0000-0757,JOSPHAT,,KAMAU,R002,NGECHA,,254736070700,145626137,291375730,437001867,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kamau Ngecha Farm
,00759,0894-0000-0759,WAITHAKA,,NJUGUNA,R003,RIRONI,,254736083045,145749593,291622642,437372235,P. O. Box 8,Rironi,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Njuguna Rironi Farm
,00764,0894-0000-0764,JOSPHAT,,WAMWEA,R003,RIRONI,,254736095390,145873049,291869554,437742603,P. O. Box 8,Rironi,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wamwea Rironi Farm
,00768,0894-0000-0768,NELSON,,MWANIKI,R022,NDUMA,,254736107735,145996505,292116466,438112971,P. O. Box 8,Nduma,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Mwaniki Nduma Farm
,00770,0894-0000-0770,JAMES,,NJENGA,R002,NGECHA,,254736120080,146119961,292363378,438483339,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Njenga Ngecha Farm
,00782,0894-0000-0782,STEPHEN,,KIMANI,R005,MURENGETI,,254736132425,146243417,292610290,438853707,P. O. Box 8,Murengeti,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kimani Murengeti Farm
,00787,0894-0000-0787,STEPHEN,,KAIRU,R003,RIRONI,,254736144770,146366873,292857202,439224075,P. O. Box 8,Rironi,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kairu Rironi Farm
,00790,0894-0000-0790,EMA,,WANGUI,R004,TIEKUNU,,254736157115,146490329,293104114,439594443,P. O. Box 8,Tiekunu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wangui Tiekunu Farm
,00791,0894-0000-0791,NJERI,,GERALD,R012,MUGUGA,,254736169460,146613785,293351026,439964811,P. O. Box 8,Muguga,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Gerald Muguga Farm
,00794,0894-0000-0794,ROBERT,,KIMANI,R011,NYATHUNA,,254736181805,146737241,293597938,440335179,P. O. Box 8,Nyathuna,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kimani Nyathuna Farm
,00795,0894-0000-0795,SARAH,,KARIUKI,R017,GATIMU,,254735305310,137971865,276067186,414039051,P. O. Box 8,Gatimu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kariuki Gatimu Farm
,00806,0894-0000-0806,GEORGE,,KARIUKI,R005,MURENGETI,,254736194150,146860697,293844850,440705547,P. O. Box 8,Murengeti,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kariuki Murengeti Farm
,00817,0894-0000-0817,PETER,,GICHURA,R005,MURENGETI,,254736206495,146984153,294091762,441075915,P. O. Box 8,Murengeti,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Gichura Murengeti Farm
,00818,0894-0000-0818,PETER,,IHUGO,R005,MURENGETI,,254736218840,147107609,294338674,441446283,P. O. Box 8,Murengeti,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Ihugo Murengeti Farm
,00820,0894-0000-0820,GEORGE,,WAINAINA,R004,TIEKUNU,,254736231185,147231065,294585586,441816651,P. O. Box 8,Tiekunu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wainaina Tiekunu Farm
,00821,0894-0000-0821,LOISE,,MWIHAKI,R014,KWAMBIRA,,254736243530,147354521,294832498,442187019,P. O. Box 8,Kwambira,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Mwihaki Kwambira Farm
,00838,0894-0000-0838,STANLEY,,KAHURIA,R002,NGECHA,,254736255875,147477977,295079410,442557387,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kahuria Ngecha Farm
,00840,0894-0000-0840,ARTHUR,,CHEGE,R022,NDUMA,,254736268220,147601433,295326322,442927755,P. O. Box 8,Nduma,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Chege Nduma Farm
,00843,0894-0000-0843,WANJIKU,,WAKORI,R002,NGECHA,,254736280565,147724889,295573234,443298123,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wakori Ngecha Farm
,00844,0894-0000-0844,WANGARI,,NGUGI,R003,RIRONI,,254736292910,147848345,295820146,443668491,P. O. Box 8,Rironi,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Ngugi Rironi Farm
,00853,0894-0000-0853,HENRY,,NDIGA,R002,NGECHA,,254736305255,147971801,296067058,444038859,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Ndiga Ngecha Farm
,00855,0894-0000-0855,MARTHA,,NJERI,R005,MURENGETI,,254736317600,148095257,296313970,444409227,P. O. Box 8,Murengeti,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Njeri Murengeti Farm
,00867,0894-0000-0867,GRACE,,WANJIRU,R004,TIEKUNU,,254736329945,148218713,296560882,444779595,P. O. Box 8,Tiekunu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wanjiru Tiekunu Farm
,00875,0894-0000-0875,ZAKARIA,,KIOI,R005,MURENGETI,,254736342290,148342169,296807794,445149963,P. O. Box 8,Murengeti,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kioi Murengeti Farm
,00877,0894-0000-0877,STEPHEN,,MAINA,R005,MURENGETI,,254736354635,148465625,297054706,445520331,P. O. Box 8,Murengeti,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Maina Murengeti Farm
,00887,0894-0000-0887,EMILY,,WANJORO,R002,NGECHA,,254736366980,148589081,297301618,445890699,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wanjoro Ngecha Farm
,00895,0894-0000-0895,KINYANJUI,,KABIRU,R005,MURENGETI,,254736379325,148712537,297548530,446261067,P. O. Box 8,Murengeti,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kabiru Murengeti Farm
,00896,0894-0000-0896,JOHN,,KARANJA,R002,NGECHA,,254736391670,148835993,297795442,446631435,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Karanja Ngecha Farm
,00901,0894-0000-0901,NJOROGE,,KARUMU,R002,NGECHA,,254736404015,148959449,298042354,447001803,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Karumu Ngecha Farm
,00904,0894-0000-0904,SAMUEL,,KAIBA,R001,LIMURU,,254736416360,149082905,298289266,447372171,P. O. Box 8,Limuru,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kaiba Limuru Farm
,00911,0894-0000-0911,JOHN,,MUNGAI,R006,KABUKU,,254736428705,149206361,298536178,447742539,P. O. Box 8,Kabuku,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Mungai Kabuku Farm
,00917,0894-0000-0917,DAVID,,MAINA,R018,KAMANDURA,,254736441050,149329817,298783090,448112907,P. O. Box 8,Kamandura,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Maina Kamandura Farm
,00918,0894-0000-0918,MBUGUA,,KABUTI,R012,MUGUGA,,254732391890,108836249,217795954,326632203,P. O. Box 8,Muguga,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kabuti Muguga Farm
,00930,0894-0000-0930,PETER,,CHAU,R018,KAMANDURA,,254736453395,149453273,299030002,448483275,P. O. Box 8,Kamandura,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Chau Kamandura Farm
,00934,0894-0000-0934,NDUNGU,,GATHARE,R002,NGECHA,,254736465740,149576729,299276914,448853643,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Gathare Ngecha Farm
,00935,0894-0000-0935,HANNAH,,WACHEKE,R018,KAMANDURA,,254736478085,149700185,299523826,449224011,P. O. Box 8,Kamandura,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wacheke Kamandura Farm
,00937,0894-0000-0937,JOHN,,KARIUKI,R009,NDERU,,254736490430,149823641,299770738,449594379,P. O. Box 8,Nderu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kariuki Nderu Farm
,00939,0894-0000-0939,JOHN,,NJONGE,R020,NGARARIGA,,254736502775,149947097,300017650,449964747,P. O. Box 8,Ngarariga,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Njonge Ngarariga Farm
,00943,0894-0000-0943,ARTHUR,,NGINYO,R002,NGECHA,,254736515120,150070553,300264562,450335115,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Nginyo Ngecha Farm
,00945,0894-0000-0945,GEORGE,,KARIUKI,R002,NGECHA,,254736527465,150194009,300511474,450705483,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kariuki Ngecha Farm
,00948,0894-0000-0948,TIRAS,,KIMANI,R024,THARUNI,,254736539810,150317465,300758386,451075851,P. O. Box 8,Tharuni,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kimani Tharuni Farm
,00958,0894-0000-0958,NJENGA,,MUNDIE,R002,NGECHA,,254736552155,150440921,301005298,451446219,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Mundie Ngecha Farm
,00960,0894-0000-0960,KIBUI,,KIRIGI,R012,MUGUGA,,254736564500,150564377,301252210,451816587,P. O. Box 8,Muguga,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kirigi Muguga Farm
,00965,0894-0000-0965,NELSON,,NJENGA,R003,RIRONI,,254736576845,150687833,301499122,452186955,P. O. Box 8,Rironi,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Njenga Rironi Farm
,00967,0894-0000-0967,ALLAN,,NGUGI,R007,KERWA,,254736589190,150811289,301746034,452557323,P. O. Box 8,Kerwa,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Ngugi Kerwa Farm
,00972,0894-0000-0972,WAIRIMU,,WAKAGIRI,R002,NGECHA,,254736601535,150934745,301992946,452927691,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wakagiri Ngecha Farm
,00974,0894-0000-0974,KARANJO,,NJONJO,R020,NGARARIGA,,254736613880,151058201,302239858,453298059,P. O. Box 8,Ngarariga,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Njonjo Ngarariga Farm
,00975,0894-0000-0975,MARY,,NJERI,R002,NGECHA,,254732280785,107725145,215573746,323298891,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Njeri Ngecha Farm
,00980,0894-0000-0980,MBURU,,EPHANTUS,R005,MURENGETI,,254736626225,151181657,302486770,453668427,P. O. Box 8,Murengeti,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Ephantus Murengeti Farm
,00991,0894-0000-0991,GACHUMI,,KIRITU,R019,KIHURURU,,254736638570,151305113,302733682,454038795,P. O. Box 8,Kihururu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kiritu Kihururu Farm
,00993,0894-0000-0993,ELIZABETH,,WACEKE,R003,RIRONI,,254736650915,151428569,302980594,454409163,P. O. Box 8,Rironi,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Waceke Rironi Farm
,00994,0894-0000-0994,JANE,,WAMBUI,R018,KAMANDURA,,254736663260,151552025,303227506,454779531,P. O. Box 8,Kamandura,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wambui Kamandura Farm
,00997,0894-0000-0997,ALICE,,WANJIRU,R002,NGECHA,,254736675605,151675481,303474418,455149899,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wanjiru Ngecha Farm
,01002,0894-0000-1002,HANNAH,,NJOKI,R002,NGECHA,,254736687950,151798937,303721330,455520267,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Njoki Ngecha Farm
,01014,0894-0000-1014,NJUGUNA,,KARIUKI,R028,GITANGU,,254736700295,151922393,303968242,455890635,P. O. Box 8,Gitangu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kariuki Gitangu Farm
